transaction_id,user_id,bank_timestamp,local_timestamp,location,ip_address,device_id,network_type,type,amount,account_id,balance_before,granted,balance_after,merchant_name,recipient_id,recipient_bank,behavior_type,fraud_label
TXN-9267940b27,USER-986f9bb4,2025-03-16T16:24:48+00:00,2025-03-17T01:24:48+09:00,"Shanghai, China",203.195.83.233,iPhone-13,Ethernet,Withdrawal,37292.26,ACC-5ebe241d,194888.58,True,157596.32,,,,Investor,0
TXN-77f3cd2ce0,USER-61d8f4ff,2025-03-14T14:01:48+00:00,2025-03-14T23:01:48+09:00,"Tokyo, Japan",210.153.95.65,iPhone-13,Wi-Fi,Transfer Out,9621.08,ACC-5ba9bd37,91435.27,True,81814.19,,ACC-2345hjg,Bank of America,Business Owner,0
TXN-34eb3a47b0,USER-61d8f4ff,2025-03-14T16:25:48+00:00,2025-03-15T01:25:48+09:00,"Paris, France",51.75.27.7,iPhone-13,Cellular,Transfer Out,6201.76,ACC-5ba9bd37,81814.19,True,75612.43,,ACC-2345hjg,Bank of America,Business Owner,0
TXN-96a09412f8,USER-61d8f4ff,2025-03-14T18:49:48+00:00,2025-03-15T03:49:48+09:00,"Los Angeles, USA",172.58.22.157,Dell Laptop,Wi-Fi,Purchase,2771.91,ACC-03391b39,23399.88,True,20627.97,Office Depot,,,Business Owner,0
TXN-96a9f31221,USER-61d8f4ff,2025-03-14T21:13:48+00:00,2025-03-15T06:13:48+09:00,"Seoul, South Korea",121.254.246.243,MacBook Pro,Ethernet,Transfer In,7732.62,ACC-add9ec15,61788.66,True,69521.28,,,,Business Owner,0
TXN-0a965194a9,USER-61d8f4ff,2025-03-14T23:37:48+00:00,2025-03-15T08:37:48+09:00,"Madrid, Spain",213.97.251.94,iPhone-13,Cellular,Withdrawal,4990.2,ACC-add9ec15,69521.28,True,64531.08,,,,Business Owner,0
TXN-7ddceead2b,USER-e1219246,2025-03-14T13:53:48+00:00,2025-03-14T22:53:48+09:00,"Seoul, South Korea",121.254.243.217,Dell Laptop,Cellular,Transfer Out,13636.23,ACC-96b12734,420804.3,True,407168.07,,ACC-774683nf,Goldman Sachs,Investor,0
TXN-48122946da,USER-e1219246,2025-03-15T06:41:48+00:00,2025-03-15T15:41:48+09:00,"Madrid, Spain",213.97.56.125,MacBook Pro,Ethernet,Transfer Out,14033.75,ACC-6a4e4261,317141.86,True,303108.11,,ACC-342gdf87,Bank of America,Investor,0
TXN-2d2d0d969b,USER-e1219246,2025-03-15T23:29:48+00:00,2025-03-16T08:29:48+09:00,"Seoul, South Korea",121.254.160.60,Dell Laptop,Wi-Fi,Transfer Out,48531.32,ACC-6a4e4261,303108.11,True,254576.79,,ACC-342gdf87,Bank of America,Investor,0
TXN-bba5a424ba,USER-89d8b224,2025-03-14T14:00:48+00:00,2025-03-14T10:00:48-04:00,"New York, USA",73.56.87.66,iPhone-12,Cellular,Transfer Out,832.98,ACC-33e0350f,7952.44,True,7119.46,,ACC-774683nf,Bank of America,Retiree,0
TXN-39d4cf44a4,USER-89d8b224,2025-03-16T08:00:48+00:00,2025-03-16T04:00:48-04:00,"Rome, Italy",151.13.237.103,Samsung Galaxy,Cellular,Withdrawal,799.08,ACC-8391d85b,4439.3,True,3640.22,,,,Retiree,0
TXN-4d3e0ce0f3,USER-89d8b224,2025-03-18T02:00:48+00:00,2025-03-17T22:00:48-04:00,"Madrid, Spain",213.97.130.29,Samsung Galaxy,Cellular,Purchase,288.29,ACC-8391d85b,3640.22,True,3351.93,Costco,,,Retiree,0
TXN-0bfb169f3a,USER-89d8b224,2025-03-19T20:00:48+00:00,2025-03-19T16:00:48-04:00,"Berlin, Germany",88.99.198.104,Samsung Galaxy,Cellular,Purchase,543.52,ACC-8391d85b,3351.93,True,2808.41,Walmart,,,Retiree,0
TXN-ad29bac613,USER-89d8b224,2025-03-21T14:00:48+00:00,2025-03-21T10:00:48-04:00,"Chicago, USA",98.23.15.250,Samsung Galaxy,Cellular,Withdrawal,159.08,ACC-8391d85b,2808.41,True,2649.33,,,,Retiree,0
TXN-09ccffe8af,USER-38481045,2025-03-14T14:01:48+00:00,2025-03-14T10:01:48-04:00,"New York, USA",73.56.237.220,Samsung Galaxy,Cellular,Purchase,569.17,ACC-3a566239,8107.44,True,7538.27,Walmart,,,Retiree,0
TXN-4b757bc0c9,USER-38481045,2025-03-16T08:01:48+00:00,2025-03-16T04:01:48-04:00,"Berlin, Germany",88.99.175.53,iPhone-12,Cellular,Purchase,83.87,ACC-7c822831,9355.06,True,9271.19,Walmart,,,Retiree,0
TXN-2d1c9c77d0,USER-bcf52451,2025-03-14T13:57:48+00:00,2025-03-14T14:57:48+01:00,"Rome, Italy",151.13.42.27,iPhone-13,Cellular,Transfer Out,7266.23,ACC-d211703f,449247.24,True,441981.01,,ACC-342gdf87,Goldman Sachs,Investor,0
TXN-6769297f55,USER-bcf52451,2025-03-15T06:45:48+00:00,2025-03-15T07:45:48+01:00,"Madrid, Spain",213.97.109.170,iPhone-13,Cellular,Withdrawal,11865.46,ACC-cae741ef,79449.26,True,67583.8,,,,Investor,0
TXN-b2e98c025c,USER-bcf52451,2025-03-15T23:33:48+00:00,2025-03-16T00:33:48+01:00,"Chicago, USA",98.23.176.49,MacBook Pro,Cellular,Withdrawal,21758.38,ACC-d211703f,441981.01,True,420222.63,,,,Investor,0
TXN-bb758ba641,USER-bcf52451,2025-03-16T16:21:48+00:00,2025-03-16T17:21:48+01:00,"Berlin, Germany",88.99.237.24,MacBook Pro,Cellular,Transfer Out,15063.52,ACC-cae741ef,67583.8,True,52520.28,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-da41991b92,USER-bcf52451,2025-03-17T09:09:48+00:00,2025-03-17T10:09:48+01:00,"Chicago, USA",98.23.23.24,MacBook Pro,Wi-Fi,Purchase,8969.01,ACC-cae741ef,52520.28,True,43551.27,Fidelity,,,Investor,0
TXN-50977ff6ee,USER-bcf52451,2025-03-18T01:57:48+00:00,2025-03-18T02:57:48+01:00,"Tokyo, Japan",210.153.142.219,Dell Laptop,Cellular,Purchase,26602.75,ACC-cae741ef,43551.27,True,16948.52,Vanguard,,,Investor,0
TXN-b312eb6d88,USER-a3a3c134,2025-03-14T13:57:48+00:00,2025-03-14T14:57:48+01:00,"Berlin, Germany",88.99.137.253,iPhone-13,Cellular,Transfer Out,12638.91,ACC-cf3875f3,458576.29,True,445937.38,,ACC-342gdf87,Bank of America,Investor,0
TXN-89dc823fb9,USER-a3a3c134,2025-03-15T06:45:48+00:00,2025-03-15T07:45:48+01:00,"Shanghai, China",203.195.84.78,MacBook Pro,Cellular,Investment,15420.33,ACC-cf3875f3,445937.38,True,445937.38,,,,Investor,0
TXN-f7fe22242a,USER-a3a3c134,2025-03-15T23:33:48+00:00,2025-03-16T00:33:48+01:00,"Paris, France",51.75.172.137,Dell Laptop,Wi-Fi,Purchase,36552.74,ACC-cf3875f3,445937.38,True,409384.64,Fidelity,,,Investor,0
TXN-bf89a9810b,USER-a3a3c134,2025-03-16T16:21:48+00:00,2025-03-16T17:21:48+01:00,"Chicago, USA",98.23.243.71,MacBook Pro,Cellular,Purchase,39414.8,ACC-cf3875f3,409384.64,True,369969.84,Fidelity,,,Investor,0
TXN-f7dd4c72f0,USER-a3a3c134,2025-03-17T09:09:48+00:00,2025-03-17T10:09:48+01:00,"Tokyo, Japan",210.153.136.160,iPhone-13,Ethernet,Purchase,7225.94,ACC-cf3875f3,369969.84,True,362743.9,Vanguard,,,Investor,0
TXN-8ff36acef8,USER-a3a3c134,2025-03-18T01:57:48+00:00,2025-03-18T02:57:48+01:00,"Paris, France",51.75.20.200,iPhone-13,Cellular,Purchase,21357.02,ACC-50f7b9b4,205909.39,True,184552.37,Vanguard,,,Investor,0
TXN-fa643e61ff,USER-54195faa,2025-03-14T13:53:48+00:00,2025-03-14T06:53:48-07:00,"Los Angeles, USA",172.58.140.18,Dell Laptop,Cellular,Withdrawal,8031.01,ACC-fa9bb791,394263.59,True,386232.58,,,,Investor,0
TXN-9fe05809c2,USER-54195faa,2025-03-15T06:41:48+00:00,2025-03-14T23:41:48-07:00,"Seoul, South Korea",121.254.126.152,Dell Laptop,Ethernet,Withdrawal,25729.29,ACC-72c89b43,142149.93,True,116420.64,,,,Investor,0
TXN-9558ba6662,USER-54195faa,2025-03-15T23:29:48+00:00,2025-03-15T16:29:48-07:00,"Seoul, South Korea",121.254.56.122,MacBook Pro,Wi-Fi,Investment,44480.74,ACC-72c89b43,116420.64,True,116420.64,,,,Investor,0
TXN-2ad72a4efc,USER-54195faa,2025-03-16T16:17:48+00:00,2025-03-16T09:17:48-07:00,"Shanghai, China",203.195.169.167,Dell Laptop,Cellular,Withdrawal,37501.95,ACC-72c89b43,116420.64,True,78918.69,,,,Investor,0
TXN-5a2dad8e67,USER-54195faa,2025-03-17T09:05:48+00:00,2025-03-17T02:05:48-07:00,"Madrid, Spain",213.97.234.205,iPhone-13,Wi-Fi,Withdrawal,3837.29,ACC-a1f95249,140240.36,True,136403.07,,,,Investor,0
TXN-7fdce70b3d,USER-3886db3d,2025-03-14T14:01:48+00:00,2025-03-14T23:01:48+09:00,"Tokyo, Japan",210.153.190.141,iPhone-13,Ethernet,Purchase,7529.05,ACC-68b99af5,322236.62,True,314707.57,Fidelity,,,Investor,0
TXN-d79d192f10,USER-3886db3d,2025-03-15T06:49:48+00:00,2025-03-15T15:49:48+09:00,"Madrid, Spain",213.97.221.214,MacBook Pro,Wi-Fi,Transfer Out,40771.51,ACC-da821de2,341991.57,True,301220.06,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-1ad6dc6a11,USER-3886db3d,2025-03-15T23:37:48+00:00,2025-03-16T08:37:48+09:00,"Shanghai, China",203.195.26.78,Dell Laptop,Wi-Fi,Investment,6868.37,ACC-da821de2,301220.06,True,301220.06,,,,Investor,0
TXN-19e72c56dd,USER-0dc417e4,2025-03-14T13:54:48+00:00,2025-03-14T14:54:48+01:00,"Paris, France",51.75.176.191,iPhone-13,Cellular,Investment,40388.12,ACC-15a12617,325865.53,True,325865.53,,,,Investor,0
TXN-0bedb904e4,USER-0dc417e4,2025-03-15T06:42:48+00:00,2025-03-15T07:42:48+01:00,"New York, USA",73.56.2.121,MacBook Pro,Wi-Fi,Withdrawal,34250.51,ACC-15a12617,325865.53,True,291615.02,,,,Investor,0
TXN-7e431aa085,USER-0dc417e4,2025-03-15T23:30:48+00:00,2025-03-16T00:30:48+01:00,"Chicago, USA",98.23.209.73,iPhone-13,Wi-Fi,Withdrawal,14573.15,ACC-19de970e,22418.51,True,7845.36,,,,Investor,0
TXN-b10ecc281f,USER-0dc417e4,2025-03-16T16:18:48+00:00,2025-03-16T17:18:48+01:00,"Rome, Italy",151.13.145.74,iPhone-13,Cellular,Investment,46010.54,ACC-498c1f0d,181619.7,True,181619.7,,,,Investor,0
TXN-aab9e64a25,USER-42ee5f4b,2025-03-14T13:56:48+00:00,2025-03-14T14:56:48+01:00,"Berlin, Germany",88.99.55.49,iPhone-13,Ethernet,Withdrawal,7162.65,ACC-d1df7aa2,87911.62,True,80748.97,,,,Business Owner,0
TXN-ad421ade43,USER-42ee5f4b,2025-03-14T16:20:48+00:00,2025-03-14T17:20:48+01:00,"Seoul, South Korea",121.254.210.161,iPhone-13,Cellular,Transfer In,5009.57,ACC-0f2fc88c,45608.12,True,50617.69,,,,Business Owner,0
TXN-dc17dd48ed,USER-42ee5f4b,2025-03-14T18:44:48+00:00,2025-03-14T19:44:48+01:00,"Berlin, Germany",88.99.177.13,iPhone-13,Ethernet,Purchase,7479.25,ACC-afc71856,27123.69,True,19644.44,Walmart,,,Business Owner,0
TXN-6b8812ec24,USER-42ee5f4b,2025-03-14T21:08:48+00:00,2025-03-14T22:08:48+01:00,"New York, USA",73.56.41.110,Dell Laptop,Ethernet,Deposit,8659.48,ACC-286a7236,95360.95,True,104020.43,,,,Business Owner,0
TXN-d0a8d25d6f,USER-42ee5f4b,2025-03-14T23:32:48+00:00,2025-03-15T00:32:48+01:00,"Berlin, Germany",88.99.246.81,Dell Laptop,Wi-Fi,Withdrawal,9513.09,ACC-0f2fc88c,50617.69,True,41104.6,,,,Business Owner,0
TXN-0fda2804c3,USER-7f385627,2025-03-14T13:59:48+00:00,2025-03-14T14:59:48+01:00,"Paris, France",51.75.13.39,MacBook Pro,Cellular,Transfer Out,5217.48,ACC-b42cc00c,63643.25,True,58425.77,,ACC-2345hjg,Bank of America,Business Owner,0
TXN-7ffc3f6acd,USER-7f385627,2025-03-14T16:23:48+00:00,2025-03-14T17:23:48+01:00,"Shanghai, China",203.195.69.79,MacBook Pro,Cellular,Transfer Out,4637.76,ACC-a1efcba2,7524.92,True,2887.16,,ACC-774683nf,Bank of America,Business Owner,0
TXN-883cf4e10f,USER-7f385627,2025-03-14T18:47:48+00:00,2025-03-14T19:47:48+01:00,"Los Angeles, USA",172.58.86.46,iPhone-13,Ethernet,Deposit,2919.7,ACC-b42cc00c,58425.77,True,61345.47,,,,Business Owner,0
TXN-ded913c958,USER-7f385627,2025-03-14T21:11:48+00:00,2025-03-14T22:11:48+01:00,"Madrid, Spain",213.97.178.60,iPhone-13,Cellular,Deposit,9073.36,ACC-0565e5ee,90387.02,True,99460.38,,,,Business Owner,0
TXN-74dfba15cc,USER-7f385627,2025-03-14T23:35:48+00:00,2025-03-15T00:35:48+01:00,"Shanghai, China",203.195.4.25,MacBook Pro,Wi-Fi,Transfer Out,9077.34,ACC-e7f124d5,9762.18,True,684.84,,ACC-2345hjg,Wells Fargo,Business Owner,0
TXN-56db56aec5,USER-7f385627,2025-03-15T01:59:48+00:00,2025-03-15T02:59:48+01:00,"Madrid, Spain",213.97.19.26,Dell Laptop,Wi-Fi,Purchase,5912.95,ACC-0565e5ee,99460.38,True,93547.43,Office Depot,,,Business Owner,0
TXN-8056f1527a,USER-6447b304,2025-03-14T13:59:48+00:00,2025-03-14T09:59:48-04:00,"New York, USA",73.56.22.17,MacBook Pro,Cellular,Transfer Out,6912.92,ACC-5671a87e,39091.65,True,32178.73,,ACC-2345hjg,Bank of America,Business Owner,0
TXN-74ec16e904,USER-6447b304,2025-03-14T16:23:48+00:00,2025-03-14T12:23:48-04:00,"New York, USA",73.56.243.193,Dell Laptop,Cellular,Transfer In,8743.3,ACC-5671a87e,32178.73,True,40922.03,,,,Business Owner,0
TXN-d12120e409,USER-6447b304,2025-03-14T18:47:48+00:00,2025-03-14T14:47:48-04:00,"Seoul, South Korea",121.254.74.14,Dell Laptop,Ethernet,Transfer Out,8476.56,ACC-5671a87e,40922.03,True,32445.47,,ACC-836gfu98,Chase Bank,Business Owner,0
TXN-604b00cb9a,USER-86d0b492,2025-03-14T14:00:48+00:00,2025-03-14T10:00:48-04:00,"New York, USA",73.56.142.94,iPhone-13,Ethernet,Withdrawal,31215.6,ACC-d7ddf3a6,435560.17,True,404344.57,,,,Investor,0
TXN-0924a42e94,USER-86d0b492,2025-03-15T06:48:48+00:00,2025-03-15T02:48:48-04:00,"Berlin, Germany",88.99.35.255,MacBook Pro,Ethernet,Purchase,16798.18,ACC-954144a6,378339.02,True,361540.84,Vanguard,,,Investor,0
TXN-0f74e6f59f,USER-86d0b492,2025-03-15T23:36:48+00:00,2025-03-15T19:36:48-04:00,"Paris, France",51.75.189.237,iPhone-13,Wi-Fi,Purchase,46424.9,ACC-2c9ffd44,63240.92,True,16816.02,Fidelity,,,Investor,0
TXN-12daa36685,USER-86d0b492,2025-03-16T16:24:48+00:00,2025-03-16T12:24:48-04:00,"Los Angeles, USA",172.58.242.49,Dell Laptop,Ethernet,Purchase,48425.02,ACC-954144a6,361540.84,True,313115.82,Vanguard,,,Investor,0
TXN-12b871de89,USER-86d0b492,2025-03-17T09:12:48+00:00,2025-03-17T05:12:48-04:00,"Madrid, Spain",213.97.169.239,Dell Laptop,Wi-Fi,Purchase,24557.92,ACC-2c9ffd44,16816.02,False,16816.02,Robinhood,,,Investor,0
TXN-7f610d8a33,USER-bbb08b93,2025-03-14T13:56:48+00:00,2025-03-14T22:56:48+09:00,"Seoul, South Korea",121.254.232.39,MacBook Pro,Wi-Fi,Deposit,7199.11,ACC-572f7ef7,40873.13,True,48072.24,,,,Business Owner,0
TXN-77dba81c59,USER-bbb08b93,2025-03-14T16:20:48+00:00,2025-03-15T01:20:48+09:00,"Tokyo, Japan",210.153.165.22,Dell Laptop,Ethernet,Deposit,7969.5,ACC-49880f11,37345.74,True,45315.24,,,,Business Owner,0
TXN-712dc6287b,USER-9bc3bb2d,2025-03-14T13:59:48+00:00,2025-03-14T09:59:48-04:00,"New York, USA",73.56.224.212,Samsung Galaxy,Wi-Fi,Transfer Out,80.76,ACC-2ea59509,3912.09,True,3831.33,,ACC-836gfu98,Wells Fargo,Retiree,0
TXN-abf621e72e,USER-9bc3bb2d,2025-03-16T07:59:48+00:00,2025-03-16T03:59:48-04:00,"Chicago, USA",98.23.173.199,Samsung Galaxy,Cellular,Withdrawal,340.36,ACC-eef8144d,5702.42,True,5362.06,,,,Retiree,0
TXN-80a76eea0c,USER-9d85de08,2025-03-14T13:52:48+00:00,2025-03-14T14:52:48+01:00,"Paris, France",51.75.225.54,MacBook Pro,Ethernet,Investment,18069.51,ACC-90f7132b,357372.05,True,357372.05,,,,Investor,0
TXN-9a1d4090da,USER-d7eda19b,2025-03-14T13:59:48+00:00,2025-03-14T22:59:48+09:00,"Tokyo, Japan",210.153.144.255,Dell Laptop,Cellular,Transfer Out,1028.6,ACC-f3ba93b7,56858.9,True,55830.3,,ACC-2345hjg,Wells Fargo,Business Owner,0
TXN-5c324fa8a6,USER-d7eda19b,2025-03-14T16:23:48+00:00,2025-03-15T01:23:48+09:00,"Madrid, Spain",213.97.80.52,iPhone-13,Ethernet,Withdrawal,6562.36,ACC-4f799886,56996.18,True,50433.82,,,,Business Owner,0
TXN-4560cc1353,USER-d7eda19b,2025-03-14T18:47:48+00:00,2025-03-15T03:47:48+09:00,"Berlin, Germany",88.99.218.154,Dell Laptop,Ethernet,Transfer Out,7308.58,ACC-7a1dc8ed,66117.35,True,58808.77,,ACC-836gfu98,Wells Fargo,Business Owner,0
TXN-0c57b3d609,USER-d7eda19b,2025-03-14T21:11:48+00:00,2025-03-15T06:11:48+09:00,"New York, USA",73.56.11.230,Dell Laptop,Cellular,Transfer In,6694.03,ACC-13d8431d,29583.0,True,36277.03,,,,Business Owner,0
TXN-4c3610d58b,USER-d7eda19b,2025-03-14T23:35:48+00:00,2025-03-15T08:35:48+09:00,"Tokyo, Japan",210.153.5.44,MacBook Pro,Ethernet,Deposit,9122.08,ACC-4f799886,50433.82,True,59555.9,,,,Business Owner,0
TXN-b2720155ee,USER-d7eda19b,2025-03-15T01:59:48+00:00,2025-03-15T10:59:48+09:00,"Seoul, South Korea",121.254.230.200,iPhone-13,Wi-Fi,Withdrawal,964.53,ACC-f3ba93b7,55830.3,True,54865.77,,,,Business Owner,0
TXN-7db1b3f4fd,USER-94c9931b,2025-03-14T14:00:48+00:00,2025-03-14T15:00:48+01:00,"Madrid, Spain",213.97.16.67,iPhone-13,Wi-Fi,Transfer Out,9670.68,ACC-13bd4818,86731.98,True,77061.3,,ACC-2345hjg,Chase Bank,Business Owner,0
TXN-9794bf8acd,USER-557f1fc0,2025-03-14T13:56:48+00:00,2025-03-14T08:56:48-05:00,"Chicago, USA",98.23.115.71,Dell Laptop,Wi-Fi,Transfer Out,48183.89,ACC-633b5b37,363033.87,True,314849.98,,ACC-774683nf,Bank of America,Investor,0
TXN-b7a721d10f,USER-557f1fc0,2025-03-15T06:44:48+00:00,2025-03-15T01:44:48-05:00,"Berlin, Germany",88.99.205.130,MacBook Pro,Cellular,Transfer Out,21977.95,ACC-d284e353,287664.16,True,265686.21,,ACC-836gfu98,Bank of America,Investor,0
TXN-f3c481ba13,USER-557f1fc0,2025-03-15T23:32:48+00:00,2025-03-15T18:32:48-05:00,"Chicago, USA",98.23.159.187,Dell Laptop,Ethernet,Investment,22186.37,ACC-d284e353,265686.21,True,265686.21,,,,Investor,0
TXN-2a5ad7fe1c,USER-557f1fc0,2025-03-16T16:20:48+00:00,2025-03-16T11:20:48-05:00,"Madrid, Spain",213.97.192.90,MacBook Pro,Wi-Fi,Withdrawal,4681.95,ACC-aeb3f6d6,390901.32,True,386219.37,,,,Investor,0
TXN-c350ba803e,USER-557f1fc0,2025-03-17T09:08:48+00:00,2025-03-17T04:08:48-05:00,"New York, USA",73.56.47.136,Dell Laptop,Wi-Fi,Transfer Out,29553.51,ACC-d284e353,265686.21,True,236132.7,,ACC-774683nf,Wells Fargo,Investor,0
TXN-d9fe729ac9,USER-557f1fc0,2025-03-18T01:56:48+00:00,2025-03-17T20:56:48-05:00,"Los Angeles, USA",172.58.84.200,Dell Laptop,Wi-Fi,Purchase,20142.02,ACC-d284e353,236132.7,True,215990.68,Robinhood,,,Investor,0
TXN-829ef5d5f7,USER-be09b6ad,2025-03-14T13:59:48+00:00,2025-03-14T09:59:48-04:00,"New York, USA",73.56.203.174,iPhone-12,Wi-Fi,Purchase,594.63,ACC-3bf5e1af,3623.02,True,3028.39,Costco,,,Retiree,0
TXN-15f25ba724,USER-6e6ff770,2025-03-14T13:53:48+00:00,2025-03-14T14:53:48+01:00,"Paris, France",51.75.223.93,iPhone-12,Wi-Fi,Purchase,911.13,ACC-17210d27,7849.09,True,6937.96,Walmart,,,Retiree,0
TXN-4fbcee3a62,USER-6e6ff770,2025-03-16T07:53:48+00:00,2025-03-16T08:53:48+01:00,"Rome, Italy",151.13.18.166,iPhone-12,Wi-Fi,Purchase,145.35,ACC-17210d27,6937.96,True,6792.61,Costco,,,Retiree,0
TXN-73ae396325,USER-6e6ff770,2025-03-18T01:53:48+00:00,2025-03-18T02:53:48+01:00,"Paris, France",51.75.72.96,iPhone-12,Cellular,Withdrawal,978.38,ACC-9e95f616,566.12,False,566.12,,,,Retiree,0
TXN-fdb3248490,USER-6e6ff770,2025-03-19T19:53:48+00:00,2025-03-19T20:53:48+01:00,"Chicago, USA",98.23.199.163,iPhone-12,Cellular,Withdrawal,541.68,ACC-17210d27,6792.61,True,6250.93,,,,Retiree,0
TXN-5797ac0425,USER-e779aa0d,2025-03-14T13:55:48+00:00,2025-03-14T14:55:48+01:00,"Madrid, Spain",213.97.220.36,iPhone-12,Wi-Fi,Transfer Out,610.52,ACC-0ef39589,7256.82,True,6646.3,,ACC-836gfu98,Bank of America,Retiree,0
TXN-a6b5576392,USER-5a2c6229,2025-03-14T14:00:48+00:00,2025-03-14T07:00:48-07:00,"Los Angeles, USA",172.58.163.133,MacBook Pro,Wi-Fi,Transfer In,1422.54,ACC-bbc88220,15586.3,True,17008.84,,,,Business Owner,0
TXN-ceaf9d6906,USER-5a2c6229,2025-03-14T16:24:48+00:00,2025-03-14T09:24:48-07:00,"Berlin, Germany",88.99.70.69,MacBook Pro,Cellular,Purchase,7353.46,ACC-913882b4,46077.84,True,38724.38,Walmart,,,Business Owner,0
TXN-0d3d35abac,USER-5a2c6229,2025-03-14T18:48:48+00:00,2025-03-14T11:48:48-07:00,"Tokyo, Japan",210.153.43.21,MacBook Pro,Ethernet,Deposit,7337.18,ACC-2b39d60f,43587.86,True,50925.04,,,,Business Owner,0
TXN-02e3c0eb47,USER-5a2c6229,2025-03-14T21:12:48+00:00,2025-03-14T14:12:48-07:00,"Tokyo, Japan",210.153.231.193,MacBook Pro,Ethernet,Purchase,3469.18,ACC-2b39d60f,50925.04,True,47455.86,Amazon,,,Business Owner,0
TXN-7b6ff7655b,USER-5a2c6229,2025-03-14T23:36:48+00:00,2025-03-14T16:36:48-07:00,"Tokyo, Japan",210.153.168.137,Dell Laptop,Ethernet,Purchase,4715.0,ACC-2b39d60f,47455.86,True,42740.86,Amazon,,,Business Owner,0
TXN-421716b60a,USER-008b9531,2025-03-14T14:01:48+00:00,2025-03-14T10:01:48-04:00,"New York, USA",73.56.238.127,Dell Laptop,Wi-Fi,Purchase,4096.04,ACC-7d78d19f,296152.13,True,292056.09,Robinhood,,,Investor,0
TXN-06ba3ad0a9,USER-008b9531,2025-03-15T06:49:48+00:00,2025-03-15T02:49:48-04:00,"Los Angeles, USA",172.58.173.98,MacBook Pro,Wi-Fi,Purchase,10311.45,ACC-e448629a,46100.4,True,35788.95,Vanguard,,,Investor,0
TXN-6b3032485a,USER-008b9531,2025-03-15T23:37:48+00:00,2025-03-15T19:37:48-04:00,"Seoul, South Korea",121.254.241.4,Dell Laptop,Ethernet,Investment,5353.94,ACC-7115c128,84317.18,True,84317.18,,,,Investor,0
TXN-d01de2eab7,USER-008b9531,2025-03-16T16:25:48+00:00,2025-03-16T12:25:48-04:00,"Chicago, USA",98.23.76.214,Dell Laptop,Ethernet,Transfer Out,10666.84,ACC-7d78d19f,292056.09,True,281389.25,,ACC-836gfu98,Bank of America,Investor,0
TXN-669b7c9b21,USER-008b9531,2025-03-17T09:13:48+00:00,2025-03-17T05:13:48-04:00,"New York, USA",73.56.124.137,iPhone-13,Ethernet,Investment,48223.5,ACC-e448629a,35788.95,True,35788.95,,,,Investor,0
TXN-f7aadb24d5,USER-6745810b,2025-03-14T14:01:48+00:00,2025-03-14T15:01:48+01:00,"Berlin, Germany",88.99.66.61,iPhone-13,Wi-Fi,Purchase,26223.93,ACC-40b8c88d,110416.14,True,84192.21,Fidelity,,,Investor,0
TXN-21edc32af8,USER-6745810b,2025-03-15T06:49:48+00:00,2025-03-15T07:49:48+01:00,"Berlin, Germany",88.99.7.17,MacBook Pro,Cellular,Transfer Out,37707.94,ACC-78839cb6,165923.0,True,128215.06,,ACC-342gdf87,Bank of America,Investor,0
TXN-08afb52a49,USER-4ff3a38a,2025-03-14T13:53:48+00:00,2025-03-14T08:53:48-05:00,"Chicago, USA",98.23.244.105,MacBook Pro,Cellular,Investment,12730.85,ACC-29a89f90,456668.13,True,456668.13,,,,Investor,0
TXN-992138cb18,USER-4ff3a38a,2025-03-15T06:41:48+00:00,2025-03-15T01:41:48-05:00,"Tokyo, Japan",210.153.201.226,iPhone-13,Wi-Fi,Investment,30573.07,ACC-29a89f90,456668.13,True,456668.13,,,,Investor,0
TXN-4e7c4ead6e,USER-4ff3a38a,2025-03-15T23:29:48+00:00,2025-03-15T18:29:48-05:00,"Madrid, Spain",213.97.91.28,MacBook Pro,Ethernet,Purchase,33553.45,ACC-db19abbf,413859.99,True,380306.54,Fidelity,,,Investor,0
TXN-f7fb64b1b3,USER-4ff3a38a,2025-03-16T16:17:48+00:00,2025-03-16T11:17:48-05:00,"Paris, France",51.75.210.217,Dell Laptop,Ethernet,Withdrawal,34928.11,ACC-db19abbf,380306.54,True,345378.43,,,,Investor,0
TXN-35c4164381,USER-4552720f,2025-03-14T14:01:48+00:00,2025-03-14T15:01:48+01:00,"Paris, France",51.75.151.141,MacBook Pro,Cellular,Withdrawal,26402.92,ACC-9f79c681,214153.16,True,187750.24,,,,Investor,0
TXN-a79eaf7baf,USER-4552720f,2025-03-15T06:49:48+00:00,2025-03-15T07:49:48+01:00,"Berlin, Germany",88.99.149.44,Dell Laptop,Cellular,Withdrawal,23952.29,ACC-9f79c681,187750.24,True,163797.95,,,,Investor,0
TXN-d2f62b86e5,USER-f774eb87,2025-03-14T13:52:48+00:00,2025-03-14T14:52:48+01:00,"Berlin, Germany",88.99.97.121,iPhone-12,Cellular,Transfer Out,683.11,ACC-7af4cf77,5084.73,True,4401.62,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-54401935d7,USER-f774eb87,2025-03-16T07:52:48+00:00,2025-03-16T08:52:48+01:00,"Rome, Italy",151.13.177.36,iPhone-12,Cellular,Transfer Out,655.56,ACC-97696e62,8179.0,True,7523.44,,ACC-836gfu98,Bank of America,Retiree,0
