transaction_id,user_id,bank_timestamp,local_timestamp,location,ip_address,device_id,network_type,type,amount,account_id,balance_before,granted,balance_after,merchant_name,recipient_id,recipient_bank,behavior_type,fraud_label
TXN-160350b36c,USER-8ae6bf54,2025-06-30 04:17:53+00:00,2025-06-30T06:17:53+02:00,"Madrid, Spain",213.97.142.94,MacBook Pro,Wi-Fi,Transfer Out,34182.37,ACC-cb54c5af,78743.29,True,44560.91999999999,,ACC-836gfu98,Bank of America,Investor,0
TXN-83e79af61d,USER-8ae6bf54,2025-06-30 21:05:53+00:00,2025-06-30T23:05:53+02:00,"Chicago, USA",98.23.156.174,iPhone-13,Cellular,Transfer Out,21665.87,ACC-68ec0532,123038.64,True,101372.77,,ACC-774683nf,Bank of America,Investor,0
TXN-18552eb835,USER-ea524c9d,2025-06-30 21:12:53+00:00,2025-06-30T23:12:53+02:00,"Paris, France",51.75.176.37,Samsung Galaxy,Wi-Fi,Withdrawal,162.38,ACC-60ececf6,9574.11,True,9411.73,,,,Retiree,0
TXN-da792ae172,USER-2181cfce,2025-06-30 21:19:53+00:00,2025-06-30T17:19:53-04:00,"New York, USA",73.56.143.67,Dell Laptop,Wi-Fi,Deposit,5236.27,ACC-184625b7,30585.0,True,35821.270000000004,,,,Business Owner,0
TXN-a1801fe2f3,USER-2181cfce,2025-06-30 23:43:53+00:00,2025-06-30T19:43:53-04:00,"New York, USA",73.56.195.142,Dell Laptop,Ethernet,Transfer In,8765.75,ACC-daceee0c,64670.85,True,73436.6,,,,Business Owner,0
TXN-497a572354,USER-2181cfce,2025-07-01 02:07:53+00:00,2025-06-30T22:07:53-04:00,"Los Angeles, USA",172.58.250.178,MacBook Pro,Wi-Fi,Transfer Out,6132.69,ACC-daceee0c,73436.6,True,67303.91,,ACC-774683nf,Chase Bank,Business Owner,0
TXN-fb38c99d4d,USER-2181cfce,2025-07-01 04:31:53+00:00,2025-07-01T00:31:53-04:00,"Shanghai, China",203.195.189.142,MacBook Pro,Cellular,Purchase,297.82,ACC-17503964,7893.54,True,7595.72,Amazon,,,Business Owner,0
TXN-2a49867a7b,USER-2181cfce,2025-07-01 06:55:53+00:00,2025-07-01T02:55:53-04:00,"Shanghai, China",203.195.16.145,MacBook Pro,Wi-Fi,Deposit,8481.95,ACC-daceee0c,67303.91,True,75785.86,,,,Business Owner,0
TXN-d44d0bafee,USER-2181cfce,2025-07-01 09:19:53+00:00,2025-07-01T05:19:53-04:00,"Shanghai, China",203.195.72.99,iPhone-13,Wi-Fi,Purchase,5704.52,ACC-17503964,7595.72,True,1891.2,Amazon,,,Business Owner,0
TXN-957e66ad21,USER-e96c4692,2025-07-01 09:26:53+00:00,2025-07-01T11:26:53+02:00,"Paris, France",51.75.255.91,MacBook Pro,Wi-Fi,Withdrawal,39545.17,ACC-67ab3b34,354541.09,True,314995.92000000004,,,,Investor,0
TXN-c08553335c,USER-e96c4692,2025-07-02 02:14:53+00:00,2025-07-02T04:14:53+02:00,"Seoul, South Korea",121.254.244.155,Dell Laptop,Cellular,Transfer Out,34546.47,ACC-67ab3b34,314995.92000000004,True,280449.45000000007,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-64e709aa08,USER-e96c4692,2025-07-02 19:02:53+00:00,2025-07-02T21:02:53+02:00,"Paris, France",51.75.150.103,MacBook Pro,Cellular,Withdrawal,31741.91,ACC-67ab3b34,280449.45000000007,True,248707.54000000007,,,,Investor,0
TXN-c47abeafce,USER-e96c4692,2025-07-03 11:50:53+00:00,2025-07-03T13:50:53+02:00,"Los Angeles, USA",172.58.183.181,iPhone-13,Wi-Fi,Purchase,2482.4,ACC-cf4c57b9,210770.77,True,208288.37,Vanguard,,,Investor,0
TXN-8e1f1ab278,USER-e96c4692,2025-07-04 04:38:53+00:00,2025-07-04T06:38:53+02:00,"Tokyo, Japan",210.153.52.132,iPhone-13,Wi-Fi,Purchase,10964.13,ACC-336a7e42,99032.77,True,88068.64,Vanguard,,,Investor,0
TXN-806753fef0,USER-9f38b17e,2025-07-04 04:41:53+00:00,2025-07-04T06:41:53+02:00,"Berlin, Germany",88.99.153.161,Samsung Galaxy,Cellular,Withdrawal,928.02,ACC-ba0ac43a,5742.77,True,4814.75,,,,Retiree,0
TXN-2ce037dfcb,USER-db2cb7ee,2025-07-04 04:42:53+00:00,2025-07-03T23:42:53-05:00,"Chicago, USA",98.23.213.44,iPhone-12,Cellular,Withdrawal,732.1,ACC-2f9d125f,7794.78,True,7062.679999999999,,,,Retiree,0
TXN-5e313e12ea,USER-db2cb7ee,2025-07-05 22:42:53+00:00,2025-07-05T17:42:53-05:00,"Berlin, Germany",88.99.78.162,iPhone-12,Wi-Fi,Transfer Out,725.09,ACC-3ce468c6,1833.74,True,1108.65,,ACC-836gfu98,Wells Fargo,Retiree,0
TXN-6867484fd9,USER-760996c5,2025-07-05 22:50:53+00:00,2025-07-05T18:50:53-04:00,"New York, USA",73.56.57.105,iPhone-13,Wi-Fi,Purchase,12897.12,ACC-b92949a6,293151.84,True,280254.72000000003,Vanguard,,,Investor,0
TXN-4f6154453a,USER-760996c5,2025-07-06 15:38:53+00:00,2025-07-06T11:38:53-04:00,"Chicago, USA",98.23.178.121,iPhone-13,Cellular,Transfer Out,10065.18,ACC-b92949a6,280254.72000000003,True,270189.54000000004,,ACC-836gfu98,Bank of America,Investor,0
TXN-5aee4af41a,USER-760996c5,2025-07-07 08:26:53+00:00,2025-07-07T04:26:53-04:00,"Los Angeles, USA",172.58.26.56,MacBook Pro,Wi-Fi,Transfer Out,17008.74,ACC-974a21af,241054.99,True,224046.25,,ACC-774683nf,Goldman Sachs,Investor,0
TXN-cab1a0e9e0,USER-760996c5,2025-07-08 01:14:53+00:00,2025-07-07T21:14:53-04:00,"Berlin, Germany",88.99.71.72,iPhone-13,Wi-Fi,Investment,5872.36,ACC-f3ec3820,89073.2,True,89073.2,,,,Investor,0
TXN-9488844d1e,USER-760996c5,2025-07-08 18:02:53+00:00,2025-07-08T14:02:53-04:00,"Madrid, Spain",213.97.218.239,Dell Laptop,Ethernet,Transfer Out,28445.55,ACC-f3ec3820,89073.2,True,60627.65,,ACC-342gdf87,Bank of America,Investor,0
TXN-0f2c32c9e1,USER-760996c5,2025-07-09 10:50:53+00:00,2025-07-09T06:50:53-04:00,"Los Angeles, USA",172.58.177.9,MacBook Pro,Ethernet,Investment,36194.77,ACC-b92949a6,270189.54000000004,True,270189.54000000004,,,,Investor,0
TXN-a98696df10,USER-5836921d,2025-07-09 10:51:53+00:00,2025-07-09T19:51:53+09:00,"Tokyo, Japan",210.153.144.205,MacBook Pro,Ethernet,Deposit,5389.79,ACC-55856c9b,58011.62,True,63401.41,,,,Business Owner,0
TXN-7b4bf95fe5,USER-5836921d,2025-07-09 13:15:53+00:00,2025-07-09T22:15:53+09:00,"Rome, Italy",151.13.232.253,MacBook Pro,Cellular,Deposit,1182.7,ACC-75cc66aa,61578.78,True,62761.48,,,,Business Owner,0
TXN-b7a909b0cb,USER-5836921d,2025-07-09 15:39:53+00:00,2025-07-10T00:39:53+09:00,"Berlin, Germany",88.99.53.241,iPhone-13,Ethernet,Withdrawal,3403.34,ACC-55856c9b,63401.41,True,59998.07000000001,,,,Business Owner,0
TXN-bee917f8af,USER-5836921d,2025-07-09 18:03:53+00:00,2025-07-10T03:03:53+09:00,"Madrid, Spain",213.97.231.234,iPhone-13,Wi-Fi,Deposit,7242.87,ACC-844e07b9,53057.76,True,60300.630000000005,,,,Business Owner,0
TXN-e62d712c1b,USER-55d60478,2025-07-09 18:10:53+00:00,2025-07-10T02:10:53+08:00,"Shanghai, China",203.195.123.112,MacBook Pro,Cellular,Withdrawal,46819.61,ACC-d11e45be,244536.5,True,197716.89,,,,Investor,0
TXN-4ef383d216,USER-55d60478,2025-07-10 10:58:53+00:00,2025-07-10T18:58:53+08:00,"Shanghai, China",203.195.147.181,MacBook Pro,Wi-Fi,Transfer Out,6618.01,ACC-c66206a8,105499.64,True,98881.63,,ACC-342gdf87,Wells Fargo,Investor,0
TXN-f9b30ec4bf,USER-55d60478,2025-07-11 03:46:53+00:00,2025-07-11T11:46:53+08:00,"Chicago, USA",98.23.32.83,MacBook Pro,Wi-Fi,Investment,23721.58,ACC-c66206a8,98881.63,True,98881.63,,,,Investor,0
TXN-3e8aba0efa,USER-0eea14fe,2025-07-11 03:53:53+00:00,2025-07-11T05:53:53+02:00,"Paris, France",51.75.7.217,iPhone-12,Wi-Fi,Purchase,188.67,ACC-062b5da8,4873.92,True,4685.25,Walmart,,,Retiree,0
TXN-f5dfc25fa2,USER-0eea14fe,2025-07-12 21:53:53+00:00,2025-07-12T23:53:53+02:00,"Paris, France",51.75.79.30,Samsung Galaxy,Wi-Fi,Transfer Out,174.09,ACC-a44a3a0e,5819.19,True,5645.099999999999,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-464abc9982,USER-d6ce5de3,2025-07-12 21:57:53+00:00,2025-07-12T23:57:53+02:00,"Rome, Italy",151.13.67.43,MacBook Pro,Wi-Fi,Transfer In,6775.94,ACC-49b2d6b0,90348.22,True,97124.16,,,,Business Owner,0
TXN-e133893d38,USER-d6ce5de3,2025-07-13 00:21:53+00:00,2025-07-13T02:21:53+02:00,"Madrid, Spain",213.97.149.151,iPhone-13,Wi-Fi,Deposit,6280.0,ACC-49b2d6b0,97124.16,True,103404.16,,,,Business Owner,0
TXN-0c40fd8762,USER-d6ce5de3,2025-07-13 02:45:53+00:00,2025-07-13T04:45:53+02:00,"Shanghai, China",203.195.119.55,MacBook Pro,Cellular,Withdrawal,545.84,ACC-7aa50a2b,74923.57,True,74377.73000000001,,,,Business Owner,0
TXN-1491ae372d,USER-d6ce5de3,2025-07-13 05:09:53+00:00,2025-07-13T07:09:53+02:00,"Paris, France",51.75.60.233,MacBook Pro,Wi-Fi,Transfer Out,104.73,ACC-49b2d6b0,103404.16,True,103299.43,,ACC-2345hjg,Bank of America,Business Owner,0
TXN-ed6ada8fa3,USER-d6ce5de3,2025-07-13 07:33:53+00:00,2025-07-13T09:33:53+02:00,"Madrid, Spain",213.97.38.238,iPhone-13,Ethernet,Transfer In,7320.48,ACC-57186849,65911.35,True,73231.83,,,,Business Owner,0
TXN-c0bf9f1d2c,USER-d6ce5de3,2025-07-13 09:57:53+00:00,2025-07-13T11:57:53+02:00,"Paris, France",51.75.23.249,Dell Laptop,Cellular,Transfer In,2650.34,ACC-7aa50a2b,74377.73000000001,True,77028.07,,,,Business Owner,0
TXN-a96bc663b5,USER-ba108dfc,2025-07-13 09:59:53+00:00,2025-07-13T11:59:53+02:00,"Madrid, Spain",213.97.201.79,Dell Laptop,Wi-Fi,Transfer In,5636.66,ACC-0e511176,1492.54,True,7129.2,,,,Business Owner,0
TXN-018fd17d7c,USER-ba108dfc,2025-07-13 12:23:53+00:00,2025-07-13T14:23:53+02:00,"Chicago, USA",98.23.208.189,MacBook Pro,Cellular,Purchase,2499.34,ACC-8e613b34,90452.66,True,87953.32,Walmart,,,Business Owner,0
TXN-44d558566e,USER-ba108dfc,2025-07-13 14:47:53+00:00,2025-07-13T16:47:53+02:00,"Berlin, Germany",88.99.40.73,Dell Laptop,Cellular,Withdrawal,7111.28,ACC-ff494f2f,27545.76,True,20434.48,,,,Business Owner,0
TXN-1aff34138b,USER-ba108dfc,2025-07-13 17:11:53+00:00,2025-07-13T19:11:53+02:00,"Rome, Italy",151.13.143.247,Dell Laptop,Ethernet,Transfer In,6469.38,ACC-ff494f2f,20434.48,True,26903.86,,,,Business Owner,0
TXN-a150b98d86,USER-ba108dfc,2025-07-13 19:35:53+00:00,2025-07-13T21:35:53+02:00,"Chicago, USA",98.23.157.122,Dell Laptop,Wi-Fi,Transfer Out,4376.22,ACC-c22bd988,59390.65,True,55014.43,,ACC-2345hjg,Chase Bank,Business Owner,0
TXN-d56929f22a,USER-d9e69c3d,2025-07-13 19:37:53+00:00,2025-07-14T04:37:53+09:00,"Tokyo, Japan",210.153.198.81,MacBook Pro,Wi-Fi,Transfer Out,5104.44,ACC-5dd5d015,30514.96,True,25410.52,,ACC-2345hjg,Chase Bank,Business Owner,0
TXN-0d20075eba,USER-d9e69c3d,2025-07-13 22:01:53+00:00,2025-07-14T07:01:53+09:00,"Berlin, Germany",88.99.204.54,iPhone-13,Wi-Fi,Transfer Out,1631.67,ACC-4b6809b0,23255.53,True,21623.86,,ACC-2345hjg,Wells Fargo,Business Owner,0
TXN-7560ea4435,USER-d9e69c3d,2025-07-14 00:25:53+00:00,2025-07-14T09:25:53+09:00,"Berlin, Germany",88.99.254.114,iPhone-13,Cellular,Transfer Out,3834.38,ACC-f4247ae9,79010.38,True,75176.0,,ACC-836gfu98,Bank of America,Business Owner,0
TXN-bc1b7b8e2c,USER-d9e69c3d,2025-07-14 02:49:53+00:00,2025-07-14T11:49:53+09:00,"New York, USA",73.56.242.79,iPhone-13,Cellular,Withdrawal,3318.16,ACC-f4247ae9,75176.0,True,71857.84,,,,Business Owner,0
TXN-ec31b0a230,USER-3fb7f921,2025-07-14 02:50:53+00:00,2025-07-13T22:50:53-04:00,"New York, USA",73.56.217.177,iPhone-13,Cellular,Deposit,4950.41,ACC-5ca59534,22936.0,True,27886.41,,,,Business Owner,0
TXN-8cc4a7272f,USER-3fb7f921,2025-07-14 05:14:53+00:00,2025-07-14T01:14:53-04:00,"Rome, Italy",151.13.69.204,Dell Laptop,Cellular,Withdrawal,3101.47,ACC-7a14dd2a,88112.42,True,85010.95,,,,Business Owner,0
TXN-ebd7acc7ab,USER-3fb7f921,2025-07-14 07:38:53+00:00,2025-07-14T03:38:53-04:00,"Madrid, Spain",213.97.76.74,MacBook Pro,Wi-Fi,Purchase,397.41,ACC-7a14dd2a,85010.95,True,84613.54,Office Depot,,,Business Owner,0
TXN-8e971f1fa9,USER-3fb7f921,2025-07-14 10:02:53+00:00,2025-07-14T06:02:53-04:00,"Berlin, Germany",88.99.237.153,iPhone-13,Cellular,Withdrawal,5852.7,ACC-5ca59534,27886.41,True,22033.71,,,,Business Owner,0
TXN-2509395475,USER-3fb7f921,2025-07-14 12:26:53+00:00,2025-07-14T08:26:53-04:00,"New York, USA",73.56.211.211,Dell Laptop,Ethernet,Deposit,1841.45,ACC-fef1498d,2576.46,True,4417.91,,,,Business Owner,0
TXN-35561d4cb3,USER-3fb7f921,2025-07-14 14:50:53+00:00,2025-07-14T10:50:53-04:00,"Rome, Italy",151.13.185.145,Dell Laptop,Wi-Fi,Transfer In,6153.61,ACC-7a14dd2a,84613.54,True,90767.15,,,,Business Owner,0
TXN-18583d24f3,USER-32f41b2d,2025-07-14 14:51:53+00:00,2025-07-14T23:51:53+09:00,"Seoul, South Korea",121.254.35.17,iPhone-13,Cellular,Transfer Out,41040.74,ACC-897a8713,185631.21,True,144590.47,,ACC-342gdf87,Bank of America,Investor,0
TXN-7772b50a5e,USER-32f41b2d,2025-07-15 07:39:53+00:00,2025-07-15T16:39:53+09:00,"Chicago, USA",98.23.248.106,iPhone-13,Ethernet,Withdrawal,21300.39,ACC-57882a5f,189356.08,True,168055.69,,,,Investor,0
TXN-5f87031413,USER-32f41b2d,2025-07-16 00:27:53+00:00,2025-07-16T09:27:53+09:00,"Madrid, Spain",213.97.191.214,Dell Laptop,Cellular,Withdrawal,5232.68,ACC-57882a5f,168055.69,True,162823.01,,,,Investor,0
TXN-f76f56db10,USER-32f41b2d,2025-07-16 17:15:53+00:00,2025-07-17T02:15:53+09:00,"Los Angeles, USA",172.58.219.177,Dell Laptop,Wi-Fi,Withdrawal,11408.02,ACC-897a8713,144590.47,True,133182.45,,,,Investor,0
TXN-9d765ed10d,USER-32f41b2d,2025-07-17 10:03:53+00:00,2025-07-17T19:03:53+09:00,"Rome, Italy",151.13.126.3,iPhone-13,Cellular,Transfer Out,16025.89,ACC-86444bd3,484757.07,True,468731.18,,ACC-342gdf87,Goldman Sachs,Investor,0
TXN-9ea18bf69d,USER-2c03dc37,2025-07-17 10:12:53+00:00,2025-07-17T12:12:53+02:00,"Rome, Italy",151.13.241.176,MacBook Pro,Ethernet,Withdrawal,481.57,ACC-2ba9b989,32756.65,True,32275.08,,,,Business Owner,0
TXN-ced5ad015c,USER-2c03dc37,2025-07-17 12:36:53+00:00,2025-07-17T14:36:53+02:00,"Tokyo, Japan",210.153.47.248,Dell Laptop,Cellular,Withdrawal,5699.28,ACC-0ba2de90,55594.36,True,49895.08,,,,Business Owner,0
TXN-f2720d0376,USER-2c03dc37,2025-07-17 15:00:53+00:00,2025-07-17T17:00:53+02:00,"Seoul, South Korea",121.254.95.206,iPhone-13,Cellular,Transfer Out,1701.12,ACC-0ba2de90,49895.08,True,48193.96,,ACC-2345hjg,Bank of America,Business Owner,0
TXN-079cd9bbc3,USER-a19781a0,2025-07-17 15:07:53+00:00,2025-07-17T17:07:53+02:00,"Rome, Italy",151.13.19.21,iPhone-12,Cellular,Withdrawal,74.38,ACC-908eed81,1997.33,True,1922.95,,,,Retiree,0
TXN-d3644f9454,USER-a19781a0,2025-07-19 09:07:53+00:00,2025-07-19T11:07:53+02:00,"Los Angeles, USA",172.58.52.213,iPhone-12,Wi-Fi,Purchase,372.59,ACC-7c90b318,2837.1,True,2464.51,Costco,,,Retiree,0
TXN-bd4f2e53ec,USER-a19781a0,2025-07-21 03:07:53+00:00,2025-07-21T05:07:53+02:00,"New York, USA",73.56.14.164,iPhone-12,Wi-Fi,Purchase,100.01,ACC-7c90b318,2464.51,True,2364.4999999999995,Costco,,,Retiree,0
TXN-7c74513a07,USER-387e39dc,2025-07-21 03:11:53+00:00,2025-07-21T05:11:53+02:00,"Berlin, Germany",88.99.30.96,Samsung Galaxy,Wi-Fi,Withdrawal,686.44,ACC-1c0a6c70,1813.68,True,1127.24,,,,Retiree,0
TXN-cab144e976,USER-387e39dc,2025-07-22 21:11:53+00:00,2025-07-22T23:11:53+02:00,"Madrid, Spain",213.97.175.207,iPhone-12,Cellular,Transfer Out,435.87,ACC-9a9efb22,9504.09,True,9068.22,,ACC-836gfu98,Wells Fargo,Retiree,0
TXN-1d33cf6df6,USER-27162db7,2025-07-22 21:15:53+00:00,2025-07-22T16:15:53-05:00,"Chicago, USA",98.23.110.89,MacBook Pro,Wi-Fi,Purchase,4826.63,ACC-5807d139,4527.61,False,4527.61,Amazon,,,Business Owner,0
TXN-70a5a88604,USER-27162db7,2025-07-22 23:39:53+00:00,2025-07-22T18:39:53-05:00,"Tokyo, Japan",210.153.227.88,MacBook Pro,Cellular,Deposit,5855.51,ACC-ef9ee9b2,91111.98,True,96967.49,,,,Business Owner,0
TXN-f91df71d5b,USER-27162db7,2025-07-23 02:03:53+00:00,2025-07-22T21:03:53-05:00,"Tokyo, Japan",210.153.32.14,Dell Laptop,Wi-Fi,Purchase,2498.76,ACC-ef9ee9b2,96967.49,True,94468.73,Amazon,,,Business Owner,0
TXN-7548bda85c,USER-27162db7,2025-07-23 04:27:53+00:00,2025-07-22T23:27:53-05:00,"Shanghai, China",203.195.24.254,Dell Laptop,Ethernet,Transfer In,2839.89,ACC-5807d139,4527.61,True,7367.5,,,,Business Owner,0
TXN-bdd1bc3922,USER-a409834c,2025-07-23 04:30:53+00:00,2025-07-23T06:30:53+02:00,"Paris, France",51.75.120.86,iPhone-13,Cellular,Purchase,47813.74,ACC-3bcd9182,176719.6,True,128905.86000000002,Vanguard,,,Investor,0
TXN-cafa6ecad5,USER-a409834c,2025-07-23 21:18:53+00:00,2025-07-23T23:18:53+02:00,"New York, USA",73.56.127.100,MacBook Pro,Wi-Fi,Purchase,20095.12,ACC-ecf7bdfe,423330.59,True,403235.47,Fidelity,,,Investor,0
TXN-703778f6d8,USER-e25e3705,2025-07-23 21:27:53+00:00,2025-07-23T23:27:53+02:00,"Madrid, Spain",213.97.33.224,MacBook Pro,Cellular,Withdrawal,34455.29,ACC-ae247ef6,245617.69,True,211162.4,,,,Investor,0
TXN-fac8a3b8ad,USER-e25e3705,2025-07-24 14:15:53+00:00,2025-07-24T16:15:53+02:00,"Paris, France",51.75.176.7,iPhone-13,Ethernet,Transfer Out,10759.29,ACC-f92fcdfa,347012.87,True,336253.58,,ACC-836gfu98,Bank of America,Investor,0
TXN-cc862810b5,USER-e25e3705,2025-07-25 07:03:53+00:00,2025-07-25T09:03:53+02:00,"Berlin, Germany",88.99.186.78,Dell Laptop,Wi-Fi,Withdrawal,24089.44,ACC-ae247ef6,211162.4,True,187072.96,,,,Investor,0
TXN-2e0e5b0a84,USER-e25e3705,2025-07-25 23:51:53+00:00,2025-07-26T01:51:53+02:00,"New York, USA",73.56.89.215,iPhone-13,Wi-Fi,Investment,14054.23,ACC-a6bdb754,52825.93,True,52825.93,,,,Investor,0
TXN-f7ccda1bc4,USER-e25e3705,2025-07-26 16:39:53+00:00,2025-07-26T18:39:53+02:00,"Seoul, South Korea",121.254.243.58,iPhone-13,Cellular,Purchase,4228.37,ACC-ae247ef6,187072.96,True,182844.59,Fidelity,,,Investor,0
TXN-6f60dc12a6,USER-e25e3705,2025-07-27 09:27:53+00:00,2025-07-27T11:27:53+02:00,"Seoul, South Korea",121.254.24.219,Dell Laptop,Wi-Fi,Withdrawal,20187.87,ACC-ae247ef6,182844.59,True,162656.72,,,,Investor,0
TXN-c675b26e8f,USER-e54286c9,2025-07-27 09:34:53+00:00,2025-07-27T18:34:53+09:00,"Seoul, South Korea",121.254.100.211,iPhone-13,Cellular,Investment,37689.74,ACC-85fef98b,319346.04,True,319346.04,,,,Investor,0
TXN-f83be32066,USER-e54286c9,2025-07-28 02:22:53+00:00,2025-07-28T11:22:53+09:00,"Chicago, USA",98.23.96.149,Dell Laptop,Ethernet,Transfer Out,24599.44,ACC-85fef98b,319346.04,True,294746.6,,ACC-774683nf,Wells Fargo,Investor,0
TXN-f986f4ceaf,USER-e54286c9,2025-07-28 19:10:53+00:00,2025-07-29T04:10:53+09:00,"Tokyo, Japan",210.153.7.75,iPhone-13,Wi-Fi,Purchase,2639.64,ACC-85fef98b,294746.6,True,292106.96,Robinhood,,,Investor,0
TXN-d9beba8146,USER-e54286c9,2025-07-29 11:58:53+00:00,2025-07-29T20:58:53+09:00,"Tokyo, Japan",210.153.190.62,iPhone-13,Wi-Fi,Transfer Out,28938.34,ACC-85fef98b,292106.96,True,263168.61999999994,,ACC-774683nf,Wells Fargo,Investor,0
TXN-92ddfd8a29,USER-e54286c9,2025-07-30 04:46:53+00:00,2025-07-30T13:46:53+09:00,"Chicago, USA",98.23.171.177,MacBook Pro,Wi-Fi,Purchase,25621.77,ACC-1ae31c66,242659.42,True,217037.65,Vanguard,,,Investor,0
TXN-8890c41f5f,USER-e54286c9,2025-07-30 21:34:53+00:00,2025-07-31T06:34:53+09:00,"Paris, France",51.75.237.198,Dell Laptop,Ethernet,Investment,16110.6,ACC-1ae31c66,217037.65,True,217037.65,,,,Investor,0
TXN-5e2113d8f0,USER-84e71c88,2025-07-30 21:40:53+00:00,2025-07-30T16:40:53-05:00,"Chicago, USA",98.23.153.87,Dell Laptop,Cellular,Purchase,16133.18,ACC-cdae06f4,108940.68,True,92807.5,Vanguard,,,Investor,0
TXN-d866c4b824,USER-84e71c88,2025-07-31 14:28:53+00:00,2025-07-31T09:28:53-05:00,"Los Angeles, USA",172.58.16.172,MacBook Pro,Cellular,Transfer Out,45065.46,ACC-cdae06f4,92807.5,True,47742.04,,ACC-836gfu98,Bank of America,Investor,0
TXN-1e5d3722ec,USER-71b19e34,2025-07-31 14:29:53+00:00,2025-07-31T10:29:53-04:00,"New York, USA",73.56.239.122,iPhone-13,Cellular,Investment,44327.02,ACC-7562344d,179119.71,True,179119.71,,,,Investor,0
TXN-cbecc76062,USER-71b19e34,2025-08-01 07:17:53+00:00,2025-08-01T03:17:53-04:00,"Los Angeles, USA",172.58.72.190,iPhone-13,Ethernet,Purchase,48486.07,ACC-ec4fdb64,496521.54,True,448035.47,Robinhood,,,Investor,0
TXN-3395cb7194,USER-71b19e34,2025-08-02 00:05:53+00:00,2025-08-01T20:05:53-04:00,"Shanghai, China",203.195.173.10,MacBook Pro,Wi-Fi,Investment,30205.42,ACC-7562344d,179119.71,True,179119.71,,,,Investor,0
TXN-add1af749d,USER-71b19e34,2025-08-02 16:53:53+00:00,2025-08-02T12:53:53-04:00,"Seoul, South Korea",121.254.136.177,MacBook Pro,Ethernet,Transfer Out,32374.51,ACC-ec4fdb64,448035.47,True,415660.96,,ACC-836gfu98,Bank of America,Investor,0
TXN-fc80ce4f31,USER-71b19e34,2025-08-03 09:41:53+00:00,2025-08-03T05:41:53-04:00,"Shanghai, China",203.195.149.15,iPhone-13,Wi-Fi,Transfer Out,27341.06,ACC-ec4fdb64,415660.96,True,388319.9,,ACC-774683nf,Bank of America,Investor,0
TXN-d528dcac81,USER-71b19e34,2025-08-04 02:29:53+00:00,2025-08-03T22:29:53-04:00,"Paris, France",51.75.108.39,MacBook Pro,Cellular,Withdrawal,37625.03,ACC-f06c457a,205704.1,True,168079.07,,,,Investor,0
TXN-2c1f573796,USER-0305dd95,2025-08-04 02:33:53+00:00,2025-08-03T21:33:53-05:00,"Chicago, USA",98.23.25.113,iPhone-13,Wi-Fi,Withdrawal,7207.27,ACC-c9791371,63596.19,True,56388.92,,,,Business Owner,0
TXN-ab4b84c012,USER-0305dd95,2025-08-04 04:57:53+00:00,2025-08-03T23:57:53-05:00,"Rome, Italy",151.13.112.144,iPhone-13,Ethernet,Transfer Out,1775.14,ACC-f3a5746a,27690.35,True,25915.21,,ACC-774683nf,Bank of America,Business Owner,0
TXN-617e55427f,USER-0305dd95,2025-08-04 07:21:53+00:00,2025-08-04T02:21:53-05:00,"Seoul, South Korea",121.254.244.169,MacBook Pro,Wi-Fi,Purchase,716.88,ACC-c2640bfe,94428.88,True,93712.0,Amazon,,,Business Owner,0
TXN-0e13298119,USER-0305dd95,2025-08-04 09:45:53+00:00,2025-08-04T04:45:53-05:00,"Paris, France",51.75.160.245,iPhone-13,Wi-Fi,Transfer Out,2840.29,ACC-c9791371,56388.92,True,53548.63,,ACC-836gfu98,Bank of America,Business Owner,0
TXN-6f2e9a3f24,USER-0305dd95,2025-08-04 12:09:53+00:00,2025-08-04T07:09:53-05:00,"Shanghai, China",203.195.82.19,MacBook Pro,Ethernet,Deposit,2450.38,ACC-b0ef6163,48144.09,True,50594.47,,,,Business Owner,0
TXN-51e829bd77,USER-0305dd95,2025-08-04 14:33:53+00:00,2025-08-04T09:33:53-05:00,"Madrid, Spain",213.97.183.98,MacBook Pro,Cellular,Deposit,5912.75,ACC-096bf2e1,6389.29,True,12302.04,,,,Business Owner,0
TXN-a83d5e419a,USER-2becf0f8,2025-08-04 14:37:53+00:00,2025-08-04T16:37:53+02:00,"Paris, France",51.75.114.171,Dell Laptop,Cellular,Withdrawal,20655.9,ACC-6eb40744,499451.46,True,478795.56,,,,Investor,0
TXN-256220e009,USER-2becf0f8,2025-08-05 07:25:53+00:00,2025-08-05T09:25:53+02:00,"Seoul, South Korea",121.254.16.46,iPhone-13,Wi-Fi,Purchase,47974.16,ACC-5f08fdf8,349769.64,True,301795.48,Fidelity,,,Investor,0
TXN-0c6daa7f7b,USER-2becf0f8,2025-08-06 00:13:53+00:00,2025-08-06T02:13:53+02:00,"New York, USA",73.56.19.92,iPhone-13,Ethernet,Transfer Out,23288.07,ACC-22bfafb3,100659.3,True,77371.23000000001,,ACC-774683nf,Bank of America,Investor,0
TXN-d7a3e1bc8c,USER-2becf0f8,2025-08-06 17:01:53+00:00,2025-08-06T19:01:53+02:00,"New York, USA",73.56.210.64,iPhone-13,Ethernet,Investment,36778.42,ACC-22bfafb3,77371.23000000001,True,77371.23000000001,,,,Investor,0
